time,open,high,low,close,volume,amount
2019-09-18 11:15:00,994.640976,994.640976,992.2150224,992.57891544,48500,55586816.0
2019-09-18 11:20:00,992.908152,992.908152,992.05040412,992.54425896,71501,81891584.0
2019-09-18 11:25:00,992.44028952,993.774564,992.10238884,993.43666332,63100,72283136.0
2019-09-18 11:30:00,993.43666332,993.43666332,992.1283812,992.94280848,27058,30994432.0
2019-09-18 13:05:00,992.908152,993.02944968,992.2150224,992.59624368,85300,97744384.0
2019-09-18 13:10:00,992.59624368,993.341358,992.0938113612,992.908152,78569,90032128.0
2019-09-18 13:15:00,992.89948788,993.0641928012,992.04174,992.6049078,116732,133711104.0
2019-09-18 13:20:00,992.6049078,993.59261748,992.55292308,993.30670152,102184,117123584.0
2019-09-18 13:25:00,992.908152,993.341358,992.15437356,992.15437356,66300,75983616.0
2019-09-18 13:30:00,993.0641928012,993.2807958012,992.20635828,992.9515592412,85800,98333440.0
2019-09-18 13:35:00,993.04677792,995.39475444,993.0381138,995.3341922412,85600,98211328.0
2019-09-18 13:40:00,995.32544148,995.3341922412,993.78322812,993.8612052,67338,77311232.0
2019-09-18 13:45:00,993.8612052,994.640976,993.774564,994.640976,50500,57949696.0
2019-09-18 13:50:00,994.640976,994.640976,994.20777,994.40704476,45000,51653632.0
2019-09-18 13:55:00,994.39838064,995.31677736,994.38971652,995.04818964,55728,63990016.0
2019-09-18 14:00:00,995.0049556812,995.3774262,994.6930473612,995.36009796,71800,82461184.0
2019-09-18 14:05:00,995.45540328,996.3738,995.2474644,996.3738,174210,200248320.0
2019-09-18 14:10:00,996.3738,996.3738,995.940594,995.96658636,85500,98317824.0
2019-09-18 14:15:00,995.95792224,995.95792224,994.20777,994.60631952,38313,44016896.0
2019-09-18 14:20:00,994.02582348,994.0345742412,992.04174,992.91681612,79232,90831104.0
2019-09-18 14:25:00,992.908152,993.50597628,991.8685442412,992.474946,87468,100219136.0
2019-09-18 14:30:00,992.06773236,992.4316254,991.15799976,991.24464096,56924,65163520.0
2019-09-18 14:35:00,991.19265624,991.19265624,988.3161684,990.73345788,96398,110084096.0
2019-09-18 14:40:00,989.4859112412,990.308916,989.009298,989.42517576,62300,71159552.0
2019-09-18 14:45:00,989.42517576,991.94643468,989.3991834,991.94643468,62500,71440384.0
2019-09-18 14:50:00,991.90311408,992.3017502412,991.7384958,991.79914464,64820,74219008.0
2019-09-18 14:55:00,991.79914464,995.507388,991.79914464,994.640976,171800,197165824.0
2019-09-18 15:00:00,993.8612052,995.4207468,993.774564,995.4207468,175463,201517312.0
2019-09-19 09:35:00,994.640976,994.640976,989.7111783612,992.80418256,254590,291675200.0
2019-09-19 09:40:00,992.22368652,992.22368652,986.843268,987.70968,213910,244155616.0
2019-09-19 09:45:00,987.70968,989.45116812,985.1970852,987.70968,156747,178545248.0
2019-09-19 09:50:00,986.9299092,992.04174,986.85193212,989.45116812,88000,100530032.0
2019-09-19 09:55:00,989.45116812,992.5615872,989.45116812,992.02441176,68800,78746496.0
2019-09-19 10:00:00,992.24101476,992.24101476,987.926283,989.442504,57937,66170128.0
2019-09-19 10:05:00,989.43383988,989.64177876,988.4028962412,988.59342024,73870,84316864.0
2019-09-19 10:10:00,988.95731328,990.69013728,988.0129242,990.56017548,64000,73077664.0
2019-09-19 10:15:00,990.4821984,992.5615872,989.7457482,992.474946,63900,73090960.0
2019-09-19 10:20:00,992.474946,992.71754136,990.308916,990.308916,44895,51397424.0
2019-09-19 10:25:00,990.308916,992.04174,990.27425952,991.5393076812,31520,36058912.0
2019-09-19 10:30:00,991.5393076812,991.8685442412,990.5775903612,991.3486104,44100,50464592.0
2019-09-19 10:35:00,991.8685442412,991.93777056,990.27425952,990.308916,48530,55521888.0
2019-09-19 10:40:00,990.36956484,991.27063332,990.10964124,990.308916,36000,41161136.0
2019-09-19 10:45:00,990.1357202412,991.20998448,988.75803852,988.75803852,32970,37674944.0
2019-09-19 10:50:00,989.3991834,991.608534,988.75803852,989.7025142412,41700,47652416.0
2019-09-19 10:55:00,991.5218928,992.7349562412,989.6157864,992.63956428,61297,70174464.0
2019-09-19 11:00:00,992.70887724,994.640976,991.175328,994.640976,41937,48068064.0
2019-09-19 11:05:00,994.640976,996.3738,994.640976,996.157197,88411,101613904.0
2019-09-19 11:10:00,996.18318936,996.19185348,992.908152,995.90593752,50800,58352560.0
2019-09-19 11:15:00,995.58536508,995.940594,993.10742676,993.4279992,23400,26870080.0
2019-09-19 11:20:00,993.774564,993.774564,992.22368652,992.37097656,19300,22116448.0
2019-09-19 11:25:00,992.37964068,992.3883048,990.33490836,992.05040412,49600,56765760.0
2019-09-19 11:30:00,992.05040412,992.05040412,990.6121602,991.608534,11600,13278336.0
2019-09-19 13:05:00,992.04174,992.04174,990.33490836,990.3955572,38400,43929968.0
2019-09-19 13:10:00,990.3955572,991.9984194,990.37822896,990.4821984,30200,34533280.0
2019-09-19 13:15:00,990.4821984,991.05403032,990.31758012,990.742122,29902,34183952.0
2019-09-19 13:20:00,991.0107963612,991.175328,990.3609873612,990.4388778,14800,16920880.0
2019-09-19 13:25:00,990.44754192,990.7855292412,990.308916,990.308916,21100,24120464.0
2019-09-19 13:30:00,990.37822896,990.7941933612,989.442504,989.50315284,29800,34052832.0
2019-09-19 13:35:00,989.68509936,991.8685442412,989.45116812,989.87571,27100,30970896.0
2019-09-19 13:40:00,990.0489924,991.20998448,989.91036648,990.32624424,22263,25453472.0
2019-09-19 13:45:00,990.32624424,991.85979348,990.308916,991.27929744,27321,31247408.0
2019-09-19 13:50:00,991.85979348,992.8215108,991.27929744,992.67422076,27300,31262112.0
2019-09-19 13:55:00,992.66555664,993.341358,991.608534,993.2547168,39200,44902528.0
2019-09-19 14:00:00,993.2547168,993.33269388,992.04174,992.2150224,24200,27727072.0
2019-09-19 14:05:00,992.8215108,993.59261748,992.05040412,992.14570944,35800,41033936.0
2019-09-19 14:10:00,992.92548024,993.76589988,992.06773236,993.67925868,24600,28200496.0
2019-09-19 14:15:00,993.66193044,993.66193044,991.67784696,992.16303768,33900,38823472.0
2019-09-19 14:20:00,992.3883048,992.908152,992.04174,992.0851472412,29000,33218368.0
2019-09-19 14:25:00,992.24101476,992.24101476,990.59483196,990.60349608,33300,38098256.0
2019-09-19 14:30:00,990.742122,990.742122,990.2222748,990.3955572,29400,33608128.0
2019-09-19 14:35:00,990.4388778,990.6728956812,990.43021368,990.43021368,27000,30869280.0
2019-09-19 14:40:00,990.36956484,990.5689262412,990.01433592,990.0489924,31500,36003376.0
2019-09-19 14:45:00,990.0489924,990.72479376,990.0317508012,990.6554808,31700,36233728.0
2019-09-19 14:50:00,990.63815256,990.90674028,990.12696948,990.1443843612,47600,54419936.0
2019-09-19 14:55:00,990.2222748,991.608534,990.21361068,991.2273993612,63117,72184240.0
2019-09-19 15:00:00,991.2273993612,992.04174,991.2273993612,992.04174,61663,70587216.0
2019-09-20 09:35:00,997.240212,1004.06753856,996.39112824,1001.17372248,327309,377927264.0
2019-09-20 09:40:00,1001.47696668,1002.438684,996.8936472,1000.71452412,125060,144253072.0
2019-09-20 09:45:00,1000.71452412,1005.03792,999.81345564,1005.02059176,134544,155725376.0
2019-09-20 09:50:00,1004.92528644,1005.03792,998.973036,999.83078388,120900,139931392.0
2019-09-20 09:55:00,998.973036,999.839448,995.40341856,996.3738,135400,155879488.0
2019-09-20 10:00:00,996.38246412,998.106624,994.44170124,996.39112824,80300,92320112.0
2019-09-20 10:05:00,996.39112824,997.23154788,994.28574708,994.4677802412,53817,61822448.0
2019-09-20 10:10:00,994.41570888,999.839448,994.2944112,999.839448,64593,74308128.0
2019-09-20 10:15:00,999.839448,1000.28131812,994.640976,996.36513588,66000,75958416.0
2019-09-20 10:20:00,996.36513588,997.1968914,994.64964012,996.3738,35333,40622304.0
2019-09-20 10:25:00,996.79834188,997.240212,994.92689196,995.507388,28400,32654000.0
2019-09-20 10:30:00,995.507388,996.3738,994.640976,994.84025076,42300,48591136.0
2019-09-20 10:35:00,996.35647176,996.79834188,994.39838064,994.66696836,51300,58947744.0
2019-09-20 10:40:00,994.640976,996.61639536,994.40704476,996.3738,46119,53000720.0
2019-09-20 10:45:00,996.5470824,1000.41127992,996.5470824,999.406242,62755,72360880.0
2019-09-20 10:50:00,999.406242,999.9260892,998.13261636,999.7528068,51500,59415712.0
2019-09-20 10:55:00,999.7528068,999.7528068,997.5002222412,998.973036,23700,27318640.0
2019-09-20 11:00:00,999.0596772,999.15498252,996.72902892,998.323227,27500,31682544.0
2019-09-20 11:05:00,998.106624,999.84811212,997.92467748,999.82211976,38206,44054672.0
2019-09-20 11:10:00,999.81345564,1000.272654,998.106624,1000.26398988,38910,44862992.0
2019-09-20 11:15:00,1000.26398988,1001.572272,999.47555496,1001.49429492,54577,63044240.0
2019-09-20 11:20:00,1001.55494376,1003.18379832,1001.54627964,1002.3953634,55700,64435312.0
2019-09-20 11:25:00,1002.3953634,1004.3447904,1001.8322822412,1003.98956148,100496,116413120.0
2019-09-20 11:30:00,1003.98956148,1003.98956148,1002.75059232,1002.87189,43217,50045120.0
2019-09-20 13:05:00,1003.05383652,1003.05383652,1001.139066,1001.23437132,94400,109182432.0
2019-09-20 13:10:00,1001.23437132,1002.75925644,1001.139066,1002.75925644,14900,17229456.0
2019-09-20 13:15:00,1002.75925644,1003.521699,1001.572272,1002.87189,52800,61126704.0
2019-09-20 13:20:00,1002.87189,1003.5651062412,1002.222081,1003.32242424,42361,49050816.0
2019-09-20 13:25:00,1003.4783784,1003.98089736,1002.438684,1002.438684,32139,37222896.0
2019-09-20 13:30:00,1002.44734812,1003.36574484,1002.438684,1002.47334048,25559,29583408.0
2019-09-20 13:35:00,1002.4907553612,1004.93395056,1002.47334048,1004.93395056,47028,54484896.0
2019-09-20 13:40:00,1004.9512788,1004.9512788,1003.5737703612,1004.7779964,86841,100684480.0
2019-09-20 13:45:00,1004.79532464,1005.02925588,1003.7903733612,1004.171508,63712,73893824.0
2019-09-20 13:50:00,1003.7903733612,1005.03792,1003.738302,1004.74333992,63000,73057104.0
2019-09-20 13:55:00,1004.83864524,1004.83864524,1000.70586,1003.2184548,67661,78285072.0
2019-09-20 14:00:00,1003.2184548,1004.171508,1001.572272,1003.29643188,40300,46672016.0
2019-09-20 14:05:00,1003.29643188,1003.29643188,1000.81849356,1001.0524248,40100,46358944.0
2019-09-20 14:10:00,1001.34700488,1001.67624144,1000.81849356,1000.9658702412,41100,47501760.0
2019-09-20 14:15:00,1000.9658702412,1001.13040188,999.85677624,1000.09070748,37000,42725696.0
2019-09-20 14:20:00,999.8828552412,999.8828552412,998.7131124,999.0164432412,48100,55465072.0
2019-09-20 14:25:00,999.0164432412,999.86544036,998.98170012,999.1204126812,27300,31489120.0
2019-09-20 14:30:00,999.1204126812,999.13765428,997.240212,997.36150968,43997,50679392.0
2019-09-20 14:35:00,997.36150968,997.7600592,996.3738,996.5470824,71434,82190752.0
2019-09-20 14:40:00,996.5470824,998.72177652,996.5470824,997.83803628,61300,70565744.0
2019-09-20 14:45:00,998.34921936,998.9124738012,997.8294588012,998.85173832,37800,43562320.0
2019-09-20 14:50:00,998.6872066812,999.06834132,998.61780708,999.06834132,50100,57756656.0
2019-09-20 14:55:00,998.99036424,1002.438684,998.86906656,1002.43001988,103098,119037056.0
2019-09-20 15:00:00,1002.45601224,1002.90654648,1002.438684,1002.8026636812,762700,882757920.0
2019-09-23 09:35:00,1002.438684,1002.438684,992.42296128,992.42296128,258600,298038160.0
2019-09-23 09:40:00,992.42296128,994.65830424,991.2187352412,991.37460276,260367,298159920.0
2019-09-23 09:45:00,992.04174,994.61498364,989.45983224,992.88215964,111194,127279760.0
2019-09-23 09:50:00,992.83017492,992.8648314,989.45116812,989.98834356,130965,149807104.0
2019-09-23 09:55:00,989.87571,990.75078612,982.14731496,983.594223,305600,347966256.0
2019-09-23 10:00:00,983.810826,985.11910812,979.911972,984.244032,218183,247356960.0
2019-09-23 10:05:00,985.11910812,985.55231412,983.3342994,985.0238028,81715,92826608.0
2019-09-23 10:10:00,985.55231412,987.28513812,985.55231412,987.17250456,63772,72637264.0
2019-09-23 10:15:00,987.17250456,989.8064836812,985.976856,989.8064836812,57894,65948544.0
2019-09-23 10:20:00,989.87571,993.13341912,989.87571,992.67422076,75688,86669376.0
2019-09-23 10:25:00,992.67422076,992.7349562412,989.6157864,990.06632064,44655,51121936.0
2019-09-23 10:30:00,990.092313,991.14933564,988.9487358012,989.2693082412,33300,38037888.0
2019-09-23 10:35:00,989.2693082412,992.6482284,988.8361022412,992.5183532412,60530,69181360.0
2019-09-23 10:40:00,992.5183532412,992.5183532412,989.52048108,989.65044288,24040,27508864.0
2019-09-23 10:45:00,989.659107,992.474946,989.64177876,992.474946,30794,35212208.0
2019-09-23 10:50:00,992.474946,992.5270173612,989.4859112412,989.64177876,33897,38767872.0
2019-09-23 10:55:00,989.60712228,989.6157864,987.1898328,987.2072476812,37100,42316704.0
